,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
1151,,Vietnam,21.0278,105.8342,1/28/20 23:00,2.0,,
1152,,France,46.2276,2.2137,1/28/20 23:00,4.0,,
1153,,Nepal,28.3949,84.124,1/28/20 23:00,1.0,,
1154,,Malaysia,4.2105,101.9758,1/28/20 23:00,7.0,,
1155,"Toronto, ON",Canada,43.6532,-79.3832,1/28/20 23:00,1.0,,
1156,British Columbia,Canada,49.2827,-123.121,1/28/20 23:00,1.0,,
1157,"Orange, CA",US,33.7879,-117.8531,1/28/20 23:00,1.0,,
1158,"Los Angeles, CA",US,34.0522,-118.2437,1/28/20 23:00,1.0,,
1159,New South Wales,Australia,-33.8688,151.2093,1/28/20 23:00,4.0,,
1160,Victoria,Australia,-37.8136,144.9631,1/28/20 23:00,1.0,,
1161,Queensland,Australia,-27.4698,153.0251,1/28/20 23:00,,,
1162,,Cambodia,12.5657,104.991,1/28/20 23:00,1.0,,
1163,,Sri Lanka,7.8731,80.7718,1/28/20 23:00,1.0,,
1164,,Germany,51.1657,10.4515,1/28/20 23:00,4.0,,
1165,,Finland,61.9241,25.7482,1/28/20 23:00,,,
1166,,United Arab Emirates,23.4241,53.8478,1/28/20 23:00,,,
1167,,Philippines,12.8797,121.774,1/28/20 23:00,,,
1168,,India,20.5937,78.9629,1/28/20 23:00,,,
1169,"London, ON",Canada,42.9849,-81.2453,1/28/20 23:00,,,
1170,,Italy,41.8719,12.5674,1/28/20 23:00,,,
1171,,UK,55.3781,-3.4360000000000004,1/28/20 23:00,,,
1172,,Russia,61.524,105.3188,1/28/20 23:00,,,
1173,,Sweden,60.1282,18.6435,1/28/20 23:00,,,
1174,"Santa Clara, CA",US,37.3541,-121.9552,1/28/20 23:00,,,
1175,,Spain,40.4637,-3.7492,1/28/20 23:00,,,
1176,South Australia,Australia,-34.9285,138.6007,1/28/20 23:00,,,
1177,"Boston, MA",US,42.3601,-71.0589,1/28/20 23:00,,,
1178,"San Benito, CA",US,36.5761,-120.9876,1/28/20 23:00,,,
1179,,Belgium,50.5039,4.4699,1/28/20 23:00,,,
1180,"Madison, WI",US,43.0731,-89.4012,1/28/20 23:00,,,
1181,Diamond Princess cruise ship,Others,35.4437,129.638,1/28/20 23:00,,,
1182,"San Diego County, CA",US,32.7157,-117.1611,1/28/20 23:00,,,
1183,"San Antonio, TX",US,29.4241,-98.4936,1/28/20 23:00,,,
1184,Anhui,Mainland China,31.82571,117.2264,1/29/20 13:30,152.0,2.0,
1185,Beijing,Mainland China,40.18238,116.4142,1/29/20 13:30,111.0,4.0,1.0
1186,Chongqing,Mainland China,30.05718,107.874,1/29/20 13:30,147.0,,
1187,Fujian,Mainland China,26.07783,117.9895,1/29/20 13:30,84.0,,
1188,Gansu,Mainland China,36.0611,103.8343,1/29/20 13:30,24.0,,
1189,Guangdong,Mainland China,23.33841,113.422,1/29/20 13:30,277.0,5.0,
1190,Guangxi,Mainland China,23.82908,108.7881,1/29/20 13:30,58.0,2.0,
1191,Guizhou,Mainland China,26.81536,106.8748,1/29/20 13:30,9.0,,
1192,Hainan,Mainland China,19.19673,109.7455,1/29/20 13:30,43.0,1.0,1.0
1193,Hebei,Mainland China,38.0428,114.5149,1/29/20 13:30,48.0,,1.0
1194,Heilongjiang,Mainland China,47.862,127.7622,1/29/20 13:30,38.0,,1.0
1195,Henan,Mainland China,33.882020000000004,113.614,1/29/20 13:30,206.0,1.0,2.0
1196,Hubei,Mainland China,30.97564,112.2707,1/29/20 13:30,3554.0,80.0,125.0
1197,Hunan,Mainland China,27.61041,111.7088,1/29/20 13:30,221.0,,
1198,Inner Mongolia,Mainland China,44.09448,113.9456,1/29/20 13:30,16.0,,
1199,Jiangsu,Mainland China,32.97027,119.464,1/29/20 13:30,99.0,1.0,
1200,Jiangxi,Mainland China,27.61401,115.7221,1/29/20 13:30,109.0,3.0,
1201,Jilin,Mainland China,43.66657,126.1917,1/29/20 13:30,9.0,,
1202,Liaoning,Mainland China,41.292840000000005,122.6086,1/29/20 13:30,39.0,,
1203,Ningxia,Mainland China,37.26923,106.1655,1/29/20 13:30,12.0,,
1204,Qinghai,Mainland China,35.65945,96.02564,1/29/20 13:30,6.0,,
1205,Shaanxi,Mainland China,35.19165,108.8701,1/29/20 13:30,56.0,,
1206,Shandong,Mainland China,36.34377,118.1529,1/29/20 13:30,130.0,1.0,
1207,Shanghai,Mainland China,31.20327,121.4554,1/29/20 13:30,96.0,4.0,1.0
1208,Shanxi,Mainland China,37.57769,112.2922,1/29/20 13:30,27.0,,
1209,Sichuan,Mainland China,30.617140000000003,102.7103,1/29/20 13:30,108.0,,
1210,Tianjin,Mainland China,39.29362,117.333,1/29/20 13:30,27.0,,
1211,Tibet,Mainland China,30.1534,88.7879,1/29/20 13:30,,,
1212,Xinjiang,Mainland China,41.11981,85.17822,1/29/20 13:30,13.0,,
1213,Yunnan,Mainland China,24.97411,101.4868,1/29/20 13:30,55.0,,
1214,Zhejiang,Mainland China,29.18251,120.0985,1/29/20 13:30,296.0,3.0,
1215,,Thailand,13.7563,100.5018,1/29/20 13:30,14.0,,
1216,,Japan,35.6762,139.6503,1/29/20 13:30,7.0,,
1217,,South Korea,37.5665,126.978,1/29/20 13:30,4.0,,
1218,Taiwan,Taiwan,23.6978,120.9605,1/29/20 13:30,8.0,,
1219,"Seattle, WA",US,47.7511,-120.74,1/29/20 13:30,1.0,,
1220,"Chicago, IL",US,40.6331,-89.3985,1/29/20 13:30,1.0,,
1221,"Tempe, AZ",US,34.0489,-111.094,1/29/20 13:30,1.0,1.0,
1222,Macau,Macau,22.1987,113.5439,1/29/20 13:30,7.0,5.0,
1223,Hong Kong,Hong Kong,22.3193,114.1694,1/29/20 13:30,10.0,,
1224,,Singapore,1.3521,103.8198,1/29/20 13:30,7.0,,
1225,,Vietnam,21.0278,105.8342,1/29/20 13:30,2.0,,
1226,,France,46.2276,2.2137,1/29/20 13:30,4.0,,
1227,,Nepal,28.3949,84.124,1/29/20 13:30,1.0,,
1228,,Malaysia,4.2105,101.9758,1/29/20 13:30,7.0,,
1229,"Toronto, ON",Canada,43.6532,-79.3832,1/29/20 13:30,1.0,,
1230,British Columbia,Canada,49.2827,-123.121,1/29/20 13:30,1.0,,
1231,"Orange, CA",US,33.7879,-117.8531,1/29/20 13:30,1.0,,
1232,"Los Angeles, CA",US,34.0522,-118.2437,1/29/20 13:30,1.0,,
1233,New South Wales,Australia,-33.8688,151.2093,1/29/20 13:30,4.0,,
1234,Victoria,Australia,-37.8136,144.9631,1/29/20 13:30,1.0,,
1235,Queensland,Australia,-27.4698,153.0251,1/29/20 13:30,,,
1236,,Cambodia,12.5657,104.991,1/29/20 13:30,1.0,,
1237,,Sri Lanka,7.8731,80.7718,1/29/20 13:30,1.0,,
1238,,Germany,51.1657,10.4515,1/29/20 13:30,4.0,,
1239,,Finland,61.9241,25.7482,1/29/20 13:30,1.0,,
1240,,United Arab Emirates,23.4241,53.8478,1/29/20 13:30,4.0,,
1241,,Philippines,12.8797,121.774,1/29/20 13:30,,,
1242,,India,20.5937,78.9629,1/29/20 13:30,1.0,,
1243,"London, ON",Canada,42.9849,-81.2453,1/29/20 13:30,,,
1244,,Italy,41.8719,12.5674,1/29/20 13:30,,,
1245,,UK,55.3781,-3.4360000000000004,1/29/20 13:30,,,
1246,,Russia,61.524,105.3188,1/29/20 13:30,,,
1247,,Sweden,60.1282,18.6435,1/29/20 13:30,,,
1248,"Santa Clara, CA",US,37.3541,-121.9552,1/29/20 13:30,,,
1249,,Spain,40.4637,-3.7492,1/29/20 13:30,,,
1250,South Australia,Australia,-34.9285,138.6007,1/29/20 13:30,,,
1251,"Boston, MA",US,42.3601,-71.0589,1/29/20 13:30,,,
1252,"San Benito, CA",US,36.5761,-120.9876,1/29/20 13:30,,,
1253,,Belgium,50.5039,4.4699,1/29/20 13:30,,,
1254,"Madison, WI",US,43.0731,-89.4012,1/29/20 13:30,,,
1255,Diamond Princess cruise ship,Others,35.4437,129.638,1/29/20 13:30,,,
1256,"San Diego County, CA",US,32.7157,-117.1611,1/29/20 13:30,,,
1257,"San Antonio, TX",US,29.4241,-98.4936,1/29/20 13:30,,,
1258,Anhui,Mainland China,31.82571,117.2264,1/29/20 14:30,152.0,2.0,
1259,Beijing,Mainland China,40.18238,116.4142,1/29/20 14:30,111.0,4.0,1.0
1260,Chongqing,Mainland China,30.05718,107.874,1/29/20 14:30,147.0,1.0,
1261,Fujian,Mainland China,26.07783,117.9895,1/29/20 14:30,84.0,,
1262,Gansu,Mainland China,36.0611,103.8343,1/29/20 14:30,24.0,,
1263,Guangdong,Mainland China,23.33841,113.422,1/29/20 14:30,277.0,5.0,
1264,Guangxi,Mainland China,23.82908,108.7881,1/29/20 14:30,58.0,2.0,
1265,Guizhou,Mainland China,26.81536,106.8748,1/29/20 14:30,9.0,1.0,
1266,Hainan,Mainland China,19.19673,109.7455,1/29/20 14:30,43.0,,1.0
1267,Hebei,Mainland China,38.0428,114.5149,1/29/20 14:30,48.0,,1.0
1268,Heilongjiang,Mainland China,47.862,127.7622,1/29/20 14:30,38.0,,1.0
1269,Henan,Mainland China,33.882020000000004,113.614,1/29/20 14:30,206.0,1.0,2.0
1270,Hubei,Mainland China,30.97564,112.2707,1/29/20 14:30,3554.0,88.0,125.0
1271,Hunan,Mainland China,27.61041,111.7088,1/29/20 14:30,221.0,,
1272,Inner Mongolia,Mainland China,44.09448,113.9456,1/29/20 14:30,16.0,,
1273,Jiangsu,Mainland China,32.97027,119.464,1/29/20 14:30,99.0,1.0,
1274,Jiangxi,Mainland China,27.61401,115.7221,1/29/20 14:30,109.0,3.0,
1275,Jilin,Mainland China,43.66657,126.1917,1/29/20 14:30,9.0,,
1276,Liaoning,Mainland China,41.292840000000005,122.6086,1/29/20 14:30,39.0,1.0,
1277,Ningxia,Mainland China,37.26923,106.1655,1/29/20 14:30,12.0,,
1278,Qinghai,Mainland China,35.65945,96.02564,1/29/20 14:30,6.0,,
1279,Shaanxi,Mainland China,35.19165,108.8701,1/29/20 14:30,56.0,,
1280,Shandong,Mainland China,36.34377,118.1529,1/29/20 14:30,130.0,1.0,
1281,Shanghai,Mainland China,31.20327,121.4554,1/29/20 14:30,96.0,5.0,1.0
1282,Shanxi,Mainland China,37.57769,112.2922,1/29/20 14:30,27.0,1.0,
1283,Sichuan,Mainland China,30.617140000000003,102.7103,1/29/20 14:30,108.0,1.0,1.0
1284,Tianjin,Mainland China,39.29362,117.333,1/29/20 14:30,27.0,,
1285,Tibet,Mainland China,30.1534,88.7879,1/29/20 14:30,,,
1286,Xinjiang,Mainland China,41.11981,85.17822,1/29/20 14:30,13.0,,
1287,Yunnan,Mainland China,24.97411,101.4868,1/29/20 14:30,55.0,,
1288,Zhejiang,Mainland China,29.18251,120.0985,1/29/20 14:30,296.0,3.0,
1289,,Thailand,13.7563,100.5018,1/29/20 14:30,14.0,,
1290,,Japan,35.6762,139.6503,1/29/20 14:30,7.0,,
1291,,South Korea,37.5665,126.978,1/29/20 14:30,4.0,,
1292,Taiwan,Taiwan,23.6978,120.9605,1/29/20 14:30,8.0,,
1293,"Seattle, WA",US,47.7511,-120.74,1/29/20 14:30,1.0,,
1294,"Chicago, IL",US,40.6331,-89.3985,1/29/20 14:30,1.0,,
1295,"Tempe, AZ",US,34.0489,-111.094,1/29/20 14:30,1.0,1.0,
1296,Macau,Macau,22.1987,113.5439,1/29/20 14:30,7.0,5.0,
1297,Hong Kong,Hong Kong,22.3193,114.1694,1/29/20 14:30,10.0,,
1298,,Singapore,1.3521,103.8198,1/29/20 14:30,7.0,,
1299,,Vietnam,21.0278,105.8342,1/29/20 14:30,2.0,,
1300,,France,46.2276,2.2137,1/29/20 14:30,5.0,,
1301,,Nepal,28.3949,84.124,1/29/20 14:30,1.0,,
1302,,Malaysia,4.2105,101.9758,1/29/20 14:30,7.0,,
1303,"Toronto, ON",Canada,43.6532,-79.3832,1/29/20 14:30,1.0,,
1304,British Columbia,Canada,49.2827,-123.121,1/29/20 14:30,1.0,,
1305,"Orange, CA",US,33.7879,-117.8531,1/29/20 14:30,1.0,,
1306,"Los Angeles, CA",US,34.0522,-118.2437,1/29/20 14:30,1.0,,
1307,New South Wales,Australia,-33.8688,151.2093,1/29/20 14:30,4.0,,
1308,Victoria,Australia,-37.8136,144.9631,1/29/20 14:30,1.0,,
1309,Queensland,Australia,-27.4698,153.0251,1/29/20 14:30,,,
1310,,Cambodia,12.5657,104.991,1/29/20 14:30,1.0,,
1311,,Sri Lanka,7.8731,80.7718,1/29/20 14:30,1.0,,
1312,,Germany,51.1657,10.4515,1/29/20 14:30,4.0,,
1313,,Finland,61.9241,25.7482,1/29/20 14:30,1.0,,
1314,,United Arab Emirates,23.4241,53.8478,1/29/20 14:30,4.0,,
1315,,Philippines,12.8797,121.774,1/29/20 14:30,,,
1316,,India,20.5937,78.9629,1/29/20 14:30,,,
1317,"London, ON",Canada,42.9849,-81.2453,1/29/20 14:30,,,
1318,,Italy,41.8719,12.5674,1/29/20 14:30,,,
1319,,UK,55.3781,-3.4360000000000004,1/29/20 14:30,,,
1320,,Russia,61.524,105.3188,1/29/20 14:30,,,
1321,,Sweden,60.1282,18.6435,1/29/20 14:30,,,
1322,"Santa Clara, CA",US,37.3541,-121.9552,1/29/20 14:30,,,
1323,,Spain,40.4637,-3.7492,1/29/20 14:30,,,
1324,South Australia,Australia,-34.9285,138.6007,1/29/20 14:30,,,
1325,"Boston, MA",US,42.3601,-71.0589,1/29/20 14:30,,,
1326,"San Benito, CA",US,36.5761,-120.9876,1/29/20 14:30,,,
1327,,Belgium,50.5039,4.4699,1/29/20 14:30,,,
1328,"Madison, WI",US,43.0731,-89.4012,1/29/20 14:30,,,
1329,Diamond Princess cruise ship,Others,35.4437,129.638,1/29/20 14:30,,,
1330,"San Diego County, CA",US,32.7157,-117.1611,1/29/20 14:30,,,
1331,"San Antonio, TX",US,29.4241,-98.4936,1/29/20 14:30,,,
1332,Anhui,Mainland China,31.82571,117.2264,1/29/20 21:00,200.0,2.0,
1333,Beijing,Mainland China,40.18238,116.4142,1/29/20 21:00,111.0,4.0,1.0
1334,Chongqing,Mainland China,30.05718,107.874,1/29/20 21:00,165.0,1.0,
1335,Fujian,Mainland China,26.07783,117.9895,1/29/20 21:00,101.0,,
1336,Gansu,Mainland China,36.0611,103.8343,1/29/20 21:00,26.0,,
1337,Guangdong,Mainland China,23.33841,113.422,1/29/20 21:00,311.0,6.0,
1338,Guangxi,Mainland China,23.82908,108.7881,1/29/20 21:00,78.0,2.0,
1339,Guizhou,Mainland China,26.81536,106.8748,1/29/20 21:00,12.0,1.0,
1340,Hainan,Mainland China,19.19673,109.7455,1/29/20 21:00,43.0,,1.0
1341,Hebei,Mainland China,38.0428,114.5149,1/29/20 21:00,65.0,,1.0
1342,Heilongjiang,Mainland China,47.862,127.7622,1/29/20 21:00,43.0,,1.0
1343,Henan,Mainland China,33.882020000000004,113.614,1/29/20 21:00,278.0,2.0,2.0
1344,Hubei,Mainland China,30.97564,112.2707,1/29/20 21:00,4586.0,90.0,162.0
1345,Hunan,Mainland China,27.61041,111.7088,1/29/20 21:00,277.0,,
1346,Inner Mongolia,Mainland China,44.09448,113.9456,1/29/20 21:00,16.0,,
1347,Jiangsu,Mainland China,32.97027,119.464,1/29/20 21:00,129.0,1.0,
1348,Jiangxi,Mainland China,27.61401,115.7221,1/29/20 21:00,162.0,4.0,
1349,Jilin,Mainland China,43.66657,126.1917,1/29/20 21:00,14.0,1.0,
1350,Liaoning,Mainland China,41.292840000000005,122.6086,1/29/20 21:00,39.0,1.0,
1351,Ningxia,Mainland China,37.26923,106.1655,1/29/20 21:00,12.0,,
1352,Qinghai,Mainland China,35.65945,96.02564,1/29/20 21:00,6.0,,
1353,Shaanxi,Mainland China,35.19165,108.8701,1/29/20 21:00,56.0,,
1354,Shandong,Mainland China,36.34377,118.1529,1/29/20 21:00,145.0,1.0,
1355,Shanghai,Mainland China,31.20327,121.4554,1/29/20 21:00,101.0,5.0,1.0
1356,Shanxi,Mainland China,37.57769,112.2922,1/29/20 21:00,35.0,1.0,
1357,Sichuan,Mainland China,30.617140000000003,102.7103,1/29/20 21:00,142.0,1.0,1.0
1358,Tianjin,Mainland China,39.29362,117.333,1/29/20 21:00,27.0,,
1359,Tibet,Mainland China,30.1534,88.7879,1/29/20 21:00,1.0,,
1360,Xinjiang,Mainland China,41.11981,85.17822,1/29/20 21:00,14.0,,
1361,Yunnan,Mainland China,24.97411,101.4868,1/29/20 21:00,55.0,,
1362,Zhejiang,Mainland China,29.18251,120.0985,1/29/20 21:00,428.0,4.0,
1363,,Thailand,13.7563,100.5018,1/29/20 21:00,14.0,,
1364,,Japan,35.6762,139.6503,1/29/20 21:00,11.0,,
1365,,South Korea,37.5665,126.978,1/29/20 21:00,4.0,,
1366,Taiwan,Taiwan,23.6978,120.9605,1/29/20 21:00,8.0,,
1367,"Seattle, WA",US,47.7511,-120.74,1/29/20 21:00,1.0,,
1368,"Chicago, IL",US,40.6331,-89.3985,1/29/20 21:00,1.0,,
1369,"Tempe, AZ",US,34.0489,-111.094,1/29/20 21:00,1.0,1.0,
1370,Macau,Macau,22.1987,113.5439,1/29/20 21:00,7.0,5.0,
1371,Hong Kong,Hong Kong,22.3193,114.1694,1/29/20 21:00,10.0,,
1372,,Singapore,1.3521,103.8198,1/29/20 21:00,10.0,,
1373,,Vietnam,21.0278,105.8342,1/29/20 21:00,2.0,,
1374,,France,46.2276,2.2137,1/29/20 21:00,5.0,,
1375,,Nepal,28.3949,84.124,1/29/20 21:00,1.0,,
1376,,Malaysia,4.2105,101.9758,1/29/20 21:00,7.0,,
1377,"Toronto, ON",Canada,43.6532,-79.3832,1/29/20 21:00,1.0,,
1378,British Columbia,Canada,49.2827,-123.121,1/29/20 21:00,1.0,,
1379,"Orange, CA",US,33.7879,-117.8531,1/29/20 21:00,1.0,,
1380,"Los Angeles, CA",US,34.0522,-118.2437,1/29/20 21:00,1.0,,
1381,New South Wales,Australia,-33.8688,151.2093,1/29/20 21:00,4.0,,
1382,Victoria,Australia,-37.8136,144.9631,1/29/20 21:00,2.0,,
1383,Queensland,Australia,-27.4698,153.0251,1/29/20 21:00,1.0,,
1384,,Cambodia,12.5657,104.991,1/29/20 21:00,1.0,,
1385,,Sri Lanka,7.8731,80.7718,1/29/20 21:00,1.0,,
1386,,Germany,51.1657,10.4515,1/29/20 21:00,4.0,,
1387,,Finland,61.9241,25.7482,1/29/20 21:00,1.0,,
1388,,United Arab Emirates,23.4241,53.8478,1/29/20 21:00,4.0,,
1389,,Philippines,12.8797,121.774,1/29/20 21:00,,,
1390,,India,20.5937,78.9629,1/29/20 21:00,,,
1391,"London, ON",Canada,42.9849,-81.2453,1/29/20 21:00,,,
1392,,Italy,41.8719,12.5674,1/29/20 21:00,,,
1393,,UK,55.3781,-3.4360000000000004,1/29/20 21:00,,,
1394,,Russia,61.524,105.3188,1/29/20 21:00,,,
1395,,Sweden,60.1282,18.6435,1/29/20 21:00,,,
1396,"Santa Clara, CA",US,37.3541,-121.9552,1/29/20 21:00,,,
1397,,Spain,40.4637,-3.7492,1/29/20 21:00,,,
1398,South Australia,Australia,-34.9285,138.6007,1/29/20 21:00,,,
1399,"Boston, MA",US,42.3601,-71.0589,1/29/20 21:00,,,
1400,"San Benito, CA",US,36.5761,-120.9876,1/29/20 21:00,,,
1401,,Belgium,50.5039,4.4699,1/29/20 21:00,,,
1402,"Madison, WI",US,43.0731,-89.4012,1/29/20 21:00,,,
1403,Diamond Princess cruise ship,Others,35.4437,129.638,1/29/20 21:00,,,
1404,"San Diego County, CA",US,32.7157,-117.1611,1/29/20 21:00,,,
1405,"San Antonio, TX",US,29.4241,-98.4936,1/29/20 21:00,,,
1406,Anhui,Mainland China,31.82571,117.2264,1/30/20 11:00,200.0,2.0,
1407,Beijing,Mainland China,40.18238,116.4142,1/30/20 11:00,114.0,4.0,1.0
1408,Chongqing,Mainland China,30.05718,107.874,1/30/20 11:00,182.0,1.0,
1409,Fujian,Mainland China,26.07783,117.9895,1/30/20 11:00,101.0,,
1410,Gansu,Mainland China,36.0611,103.8343,1/30/20 11:00,26.0,,
1411,Guangdong,Mainland China,23.33841,113.422,1/30/20 11:00,354.0,10.0,
1412,Guangxi,Mainland China,23.82908,108.7881,1/30/20 11:00,78.0,2.0,
1413,Guizhou,Mainland China,26.81536,106.8748,1/30/20 11:00,12.0,1.0,
1414,Hainan,Mainland China,19.19673,109.7455,1/30/20 11:00,46.0,1.0,1.0
1415,Hebei,Mainland China,38.0428,114.5149,1/30/20 11:00,65.0,,1.0
1416,Heilongjiang,Mainland China,47.862,127.7622,1/30/20 11:00,44.0,,2.0
1417,Henan,Mainland China,33.882020000000004,113.614,1/30/20 11:00,278.0,2.0,2.0
1418,Hubei,Mainland China,30.97564,112.2707,1/30/20 11:00,4903.0,90.0,162.0
1419,Hunan,Mainland China,27.61041,111.7088,1/30/20 11:00,277.0,2.0,
1420,Inner Mongolia,Mainland China,44.09448,113.9456,1/30/20 11:00,19.0,,
1421,Jiangsu,Mainland China,32.97027,119.464,1/30/20 11:00,129.0,1.0,
1422,Jiangxi,Mainland China,27.61401,115.7221,1/30/20 11:00,162.0,5.0,
1423,Jilin,Mainland China,43.66657,126.1917,1/30/20 11:00,14.0,1.0,
1424,Liaoning,Mainland China,41.292840000000005,122.6086,1/30/20 11:00,41.0,1.0,
1425,Ningxia,Mainland China,37.26923,106.1655,1/30/20 11:00,17.0,,
1426,Qinghai,Mainland China,35.65945,96.02564,1/30/20 11:00,8.0,,
1427,Shaanxi,Mainland China,35.19165,108.8701,1/30/20 11:00,63.0,,
1428,Shandong,Mainland China,36.34377,118.1529,1/30/20 11:00,158.0,1.0,
1429,Shanghai,Mainland China,31.20327,121.4554,1/30/20 11:00,112.0,5.0,1.0
1430,Shanxi,Mainland China,37.57769,112.2922,1/30/20 11:00,35.0,1.0,
1431,Sichuan,Mainland China,30.617140000000003,102.7103,1/30/20 11:00,142.0,1.0,1.0
1432,Tianjin,Mainland China,39.29362,117.333,1/30/20 11:00,31.0,,
1433,Tibet,Mainland China,30.1534,88.7879,1/30/20 11:00,1.0,,
1434,Xinjiang,Mainland China,41.11981,85.17822,1/30/20 11:00,14.0,,
1435,Yunnan,Mainland China,24.97411,101.4868,1/30/20 11:00,70.0,,
1436,Zhejiang,Mainland China,29.18251,120.0985,1/30/20 11:00,428.0,4.0,
1437,,Thailand,13.7563,100.5018,1/30/20 11:00,14.0,,
1438,,Japan,35.6762,139.6503,1/30/20 11:00,11.0,,
1439,,South Korea,37.5665,126.978,1/30/20 11:00,4.0,,
1440,Taiwan,Taiwan,23.6978,120.9605,1/30/20 11:00,9.0,,
1441,"Seattle, WA",US,47.7511,-120.74,1/30/20 11:00,1.0,,
1442,"Chicago, IL",US,40.6331,-89.3985,1/30/20 11:00,1.0,,
1443,"Tempe, AZ",US,34.0489,-111.094,1/30/20 11:00,1.0,1.0,
1444,Macau,Macau,22.1987,113.5439,1/30/20 11:00,7.0,5.0,
1445,Hong Kong,Hong Kong,22.3193,114.1694,1/30/20 11:00,10.0,,
1446,,Singapore,1.3521,103.8198,1/30/20 11:00,10.0,,
1447,,Vietnam,21.0278,105.8342,1/30/20 11:00,2.0,,
1448,,France,46.2276,2.2137,1/30/20 11:00,5.0,,
1449,,Nepal,28.3949,84.124,1/30/20 11:00,1.0,,
1450,,Malaysia,4.2105,101.9758,1/30/20 11:00,8.0,,
1451,"Toronto, ON",Canada,43.6532,-79.3832,1/30/20 11:00,1.0,,
1452,British Columbia,Canada,49.2827,-123.121,1/30/20 11:00,1.0,,
1453,"Orange, CA",US,33.7879,-117.8531,1/30/20 11:00,1.0,,
1454,"Los Angeles, CA",US,34.0522,-118.2437,1/30/20 11:00,1.0,,
1455,New South Wales,Australia,-33.8688,151.2093,1/30/20 11:00,4.0,,
1456,Victoria,Australia,-37.8136,144.9631,1/30/20 11:00,3.0,,
1457,Queensland,Australia,-27.4698,153.0251,1/30/20 11:00,2.0,,
1458,,Cambodia,12.5657,104.991,1/30/20 11:00,1.0,,
1459,,Sri Lanka,7.8731,80.7718,1/30/20 11:00,1.0,,
1460,,Germany,51.1657,10.4515,1/30/20 11:00,4.0,,
1461,,Finland,61.9241,25.7482,1/30/20 11:00,1.0,,
1462,,United Arab Emirates,23.4241,53.8478,1/30/20 11:00,4.0,,
1463,,Philippines,12.8797,121.774,1/30/20 11:00,1.0,,
1464,,India,20.5937,78.9629,1/30/20 11:00,1.0,,
1465,"London, ON",Canada,42.9849,-81.2453,1/30/20 11:00,,,
1466,,Italy,41.8719,12.5674,1/30/20 11:00,,,
1467,,UK,55.3781,-3.4360000000000004,1/30/20 11:00,,,
1468,,Russia,61.524,105.3188,1/30/20 11:00,,,
1469,,Sweden,60.1282,18.6435,1/30/20 11:00,,,
1470,"Santa Clara, CA",US,37.3541,-121.9552,1/30/20 11:00,,,
1471,,Spain,40.4637,-3.7492,1/30/20 11:00,,,
1472,South Australia,Australia,-34.9285,138.6007,1/30/20 11:00,,,
1473,"Boston, MA",US,42.3601,-71.0589,1/30/20 11:00,,,
1474,"San Benito, CA",US,36.5761,-120.9876,1/30/20 11:00,,,
1475,,Belgium,50.5039,4.4699,1/30/20 11:00,,,
1476,"Madison, WI",US,43.0731,-89.4012,1/30/20 11:00,,,
1477,Diamond Princess cruise ship,Others,35.4437,129.638,1/30/20 11:00,,,
1478,"San Diego County, CA",US,32.7157,-117.1611,1/30/20 11:00,,,
1479,"San Antonio, TX",US,29.4241,-98.4936,1/30/20 11:00,,,
1480,Anhui,Mainland China,31.82571,117.2264,1/31/20 14:00,237.0,3.0,
1481,Beijing,Mainland China,40.18238,116.4142,1/31/20 14:00,139.0,5.0,1.0
1482,Chongqing,Mainland China,30.05718,107.874,1/31/20 14:00,211.0,1.0,
1483,Fujian,Mainland China,26.07783,117.9895,1/31/20 14:00,120.0,,
1484,Gansu,Mainland China,36.0611,103.8343,1/31/20 14:00,29.0,,
1485,Guangdong,Mainland China,23.33841,113.422,1/31/20 14:00,436.0,11.0,
1486,Guangxi,Mainland China,23.82908,108.7881,1/31/20 14:00,87.0,2.0,
1487,Guizhou,Mainland China,26.81536,106.8748,1/31/20 14:00,29.0,2.0,
1488,Hainan,Mainland China,19.19673,109.7455,1/31/20 14:00,52.0,1.0,1.0
1489,Hebei,Mainland China,38.0428,114.5149,1/31/20 14:00,82.0,,1.0
1490,Heilongjiang,Mainland China,47.862,127.7622,1/31/20 14:00,59.0,,2.0
1491,Henan,Mainland China,33.882020000000004,113.614,1/31/20 14:00,352.0,3.0,2.0
1492,Hubei,Mainland China,30.97564,112.2707,1/31/20 14:00,5806.0,141.0,204.0
1493,Hunan,Mainland China,27.61041,111.7088,1/31/20 14:00,332.0,2.0,
1494,Inner Mongolia,Mainland China,44.09448,113.9456,1/31/20 14:00,20.0,1.0,
1495,Jiangsu,Mainland China,32.97027,119.464,1/31/20 14:00,168.0,5.0,
1496,Jiangxi,Mainland China,27.61401,115.7221,1/31/20 14:00,240.0,7.0,
1497,Jilin,Mainland China,43.66657,126.1917,1/31/20 14:00,14.0,1.0,
1498,Liaoning,Mainland China,41.292840000000005,122.6086,1/31/20 14:00,48.0,1.0,
1499,Ningxia,Mainland China,37.26923,106.1655,1/31/20 14:00,21.0,,
1500,Qinghai,Mainland China,35.65945,96.02564,1/31/20 14:00,8.0,,
1501,Shaanxi,Mainland China,35.19165,108.8701,1/31/20 14:00,87.0,,
1502,Shandong,Mainland China,36.34377,118.1529,1/31/20 14:00,184.0,2.0,
1503,Shanghai,Mainland China,31.20327,121.4554,1/31/20 14:00,135.0,9.0,1.0
